type,unit,creationDate,startDate,endDate,value
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:04:05 -0500,2017-01-24 20:58:19 -0500,2017-01-24 20:59:21 -0500,0.0456335
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:04:05 -0500,2017-01-24 20:59:21 -0500,2017-01-24 21:00:22 -0500,0.0429616
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:04:05 -0500,2017-01-24 21:00:22 -0500,2017-01-24 21:01:24 -0500,0.0466774
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:04:05 -0500,2017-01-24 21:01:24 -0500,2017-01-24 21:02:26 -0500,0.0500204
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:04:05 -0500,2017-01-24 21:02:26 -0500,2017-01-24 21:03:27 -0500,0.0470005
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:16:36 -0500,2017-01-24 21:03:27 -0500,2017-01-24 21:04:29 -0500,0.0388854
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:16:36 -0500,2017-01-24 21:04:29 -0500,2017-01-24 21:05:31 -0500,0.0457578
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:16:36 -0500,2017-01-24 21:05:31 -0500,2017-01-24 21:06:32 -0500,0.0359503
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:16:36 -0500,2017-01-24 21:06:32 -0500,2017-01-24 21:07:34 -0500,0.00755587
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 21:16:36 -0500,2017-01-24 21:07:34 -0500,2017-01-24 21:08:35 -0500,0.0112701
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-24 23:06:54 -0500,2017-01-24 22:21:09 -0500,2017-01-24 22:27:37 -0500,0.0042129
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 00:10:47 -0500,2017-01-25 00:00:27 -0500,2017-01-25 00:09:53 -0500,0.00808404
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 01:09:45 -0500,2017-01-25 00:09:53 -0500,2017-01-25 00:18:38 -0500,0.0180604
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 08:25:40 -0500,2017-01-25 08:11:00 -0500,2017-01-25 08:17:12 -0500,0.00788063
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 10:42:17 -0500,2017-01-25 09:32:45 -0500,2017-01-25 09:42:43 -0500,0.0707521
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 10:42:17 -0500,2017-01-25 09:42:43 -0500,2017-01-25 09:43:14 -0500,0.00141673
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 10:42:17 -0500,2017-01-25 09:50:47 -0500,2017-01-25 09:58:00 -0500,0.0427632
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 10:42:17 -0500,2017-01-25 09:58:00 -0500,2017-01-25 10:04:06 -0500,0.0428311
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 10:42:17 -0500,2017-01-25 10:08:54 -0500,2017-01-25 10:16:03 -0500,0.0198926
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 10:42:17 -0500,2017-01-25 10:26:31 -0500,2017-01-25 10:33:53 -0500,0.0209607
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 13:42:53 -0500,2017-01-25 13:13:47 -0500,2017-01-25 13:22:44 -0500,0.0344162
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 13:42:53 -0500,2017-01-25 13:22:44 -0500,2017-01-25 13:30:29 -0500,0.0339939
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 13:42:53 -0500,2017-01-25 13:30:29 -0500,2017-01-25 13:40:08 -0500,0.0274269
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 14:39:29 -0500,2017-01-25 13:40:08 -0500,2017-01-25 13:47:40 -0500,0.116891
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 15:37:55 -0500,2017-01-25 14:36:44 -0500,2017-01-25 14:46:18 -0500,0.0666465
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 17:40:28 -0500,2017-01-25 17:41:40 -0500,0.0186582
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 17:41:40 -0500,2017-01-25 17:42:44 -0500,0.018972
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 17:42:44 -0500,2017-01-25 17:43:49 -0500,0.0156344
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 17:43:49 -0500,2017-01-25 17:44:50 -0500,0.0165844
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 17:44:50 -0500,2017-01-25 17:45:52 -0500,0.000596516
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 17:45:52 -0500,2017-01-25 17:46:54 -0500,0.0286514
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 18:03:42 -0500,2017-01-25 18:04:47 -0500,0.0338146
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 18:04:47 -0500,2017-01-25 18:05:49 -0500,0.0204244
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 18:08:37 -0500,2017-01-25 18:09:15 -0500,0.00757867
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 18:19:30 -0500,2017-01-25 18:18:06 -0500,2017-01-25 18:19:05 -0500,0.00546321
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 19:37:38 -0500,2017-01-25 18:45:32 -0500,2017-01-25 18:51:50 -0500,0.00472473
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 19:52:24 -0500,2017-01-25 19:53:26 -0500,0.0110558
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 19:53:26 -0500,2017-01-25 19:54:27 -0500,0.0253726
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 19:54:27 -0500,2017-01-25 19:55:29 -0500,0.0255342
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 19:55:29 -0500,2017-01-25 19:56:54 -0500,0.0151739
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 19:56:54 -0500,2017-01-25 19:57:55 -0500,0.0622548
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 19:57:55 -0500,2017-01-25 19:58:57 -0500,0.049051
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 19:58:57 -0500,2017-01-25 19:59:59 -0500,0.0445399
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 19:59:59 -0500,2017-01-25 20:01:00 -0500,0.0416194
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:01:00 -0500,2017-01-25 20:02:02 -0500,0.0432847
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:02:02 -0500,2017-01-25 20:03:04 -0500,0.0437694
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:03:04 -0500,2017-01-25 20:04:05 -0500,0.042856
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:04:05 -0500,2017-01-25 20:05:07 -0500,0.0463481
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:05:07 -0500,2017-01-25 20:06:09 -0500,0.0470316
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:06:09 -0500,2017-01-25 20:07:10 -0500,0.059807
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:07:10 -0500,2017-01-25 20:08:12 -0500,0.0597883
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:08:12 -0500,2017-01-25 20:09:14 -0500,0.0577875
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:09:14 -0500,2017-01-25 20:10:15 -0500,0.0391153
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:10:15 -0500,2017-01-25 20:11:17 -0500,0.0399107
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:11:17 -0500,2017-01-25 20:12:19 -0500,0.0410105
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:12:19 -0500,2017-01-25 20:13:20 -0500,0.0391588
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:13:20 -0500,2017-01-25 20:14:22 -0500,0.044136
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:14:22 -0500,2017-01-25 20:15:24 -0500,0.062976
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:17:08 -0500,2017-01-25 20:15:24 -0500,2017-01-25 20:16:25 -0500,0.0570046
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:25:17 -0500,2017-01-25 20:16:25 -0500,2017-01-25 20:17:27 -0500,0.0591359
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:25:17 -0500,2017-01-25 20:17:27 -0500,2017-01-25 20:18:29 -0500,0.069084
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:25:17 -0500,2017-01-25 20:18:29 -0500,2017-01-25 20:19:30 -0500,0.0681582
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:25:17 -0500,2017-01-25 20:19:30 -0500,2017-01-25 20:20:32 -0500,0.0979115
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:25:17 -0500,2017-01-25 20:20:32 -0500,2017-01-25 20:21:33 -0500,0.107126
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:25:17 -0500,2017-01-25 20:21:33 -0500,2017-01-25 20:22:34 -0500,0.0694386
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:25:17 -0500,2017-01-25 20:22:34 -0500,2017-01-25 20:23:35 -0500,0.0689287
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:25:17 -0500,2017-01-25 20:23:35 -0500,2017-01-25 20:24:37 -0500,0.0670335
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:28:42 -0500,2017-01-25 20:24:37 -0500,2017-01-25 20:25:38 -0500,0.0607018
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:28:42 -0500,2017-01-25 20:25:38 -0500,2017-01-25 20:26:40 -0500,0.0670025
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:28:42 -0500,2017-01-25 20:26:40 -0500,2017-01-25 20:27:41 -0500,0.0676487
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:28:42 -0500,2017-01-25 20:27:41 -0500,2017-01-25 20:28:38 -0500,0.0618264
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:33:41 -0500,2017-01-25 20:28:38 -0500,2017-01-25 20:29:40 -0500,0.0472801
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:33:41 -0500,2017-01-25 20:29:40 -0500,2017-01-25 20:30:41 -0500,0.0509338
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:33:41 -0500,2017-01-25 20:30:41 -0500,2017-01-25 20:31:43 -0500,0.0487031
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:33:41 -0500,2017-01-25 20:31:43 -0500,2017-01-25 20:32:44 -0500,0.0171436
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:39:49 -0500,2017-01-25 20:32:44 -0500,2017-01-25 20:33:46 -0500,0.0379844
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:39:49 -0500,2017-01-25 20:33:46 -0500,2017-01-25 20:34:47 -0500,0.0377234
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:39:49 -0500,2017-01-25 20:34:47 -0500,2017-01-25 20:36:50 -0500,0.0198404
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:39:49 -0500,2017-01-25 20:38:18 -0500,2017-01-25 20:39:19 -0500,0.0186762
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 20:40:55 -0500,2017-01-25 20:39:19 -0500,2017-01-25 20:39:22 -0500,0.000913416
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 21:38:44 -0500,2017-01-25 21:27:13 -0500,2017-01-25 21:33:23 -0500,0.00287092
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 23:03:22 -0500,2017-01-25 22:51:10 -0500,2017-01-25 22:53:23 -0500,0.00760527
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-25 23:03:22 -0500,2017-01-25 22:53:23 -0500,2017-01-25 22:53:48 -0500,0.00954302
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 00:42:36 -0500,2017-01-26 00:12:18 -0500,2017-01-26 00:19:32 -0500,0.0142196
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 01:41:09 -0500,2017-01-26 01:07:09 -0500,2017-01-26 01:17:05 -0500,0.00987173
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 01:41:09 -0500,2017-01-26 01:28:17 -0500,2017-01-26 01:35:04 -0500,0.00310686
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 06:35:40 -0500,2017-01-26 05:46:29 -0500,2017-01-26 05:52:53 -0500,0.0074623
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 09:07:39 -0500,2017-01-26 08:12:15 -0500,2017-01-26 08:18:44 -0500,0.00996509
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 09:07:39 -0500,2017-01-26 08:27:52 -0500,2017-01-26 08:36:31 -0500,0.00518956
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 09:07:39 -0500,2017-01-26 08:43:23 -0500,2017-01-26 08:53:05 -0500,0.0499831
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 09:43:32 -0500,2017-01-26 09:05:09 -0500,2017-01-26 09:13:56 -0500,0.0505346
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 10:36:12 -0500,2017-01-26 10:01:30 -0500,2017-01-26 10:10:15 -0500,0.0408535
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 13:35:42 -0500,2017-01-26 12:40:34 -0500,2017-01-26 12:48:35 -0500,0.0285708
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 13:35:42 -0500,2017-01-26 13:04:36 -0500,2017-01-26 13:12:42 -0500,0.0424573
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 13:35:42 -0500,2017-01-26 13:12:42 -0500,2017-01-26 13:19:33 -0500,0.00738192
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 13:35:42 -0500,2017-01-26 13:24:30 -0500,2017-01-26 13:30:38 -0500,0.00636908
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 14:38:22 -0500,2017-01-26 13:30:38 -0500,2017-01-26 13:39:45 -0500,0.0104866
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 14:38:22 -0500,2017-01-26 13:39:45 -0500,2017-01-26 13:44:30 -0500,0.0140206
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 14:38:22 -0500,2017-01-26 14:00:29 -0500,2017-01-26 14:07:23 -0500,0.0113822
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 15:36:41 -0500,2017-01-26 15:03:33 -0500,2017-01-26 15:12:04 -0500,0.0371915
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 15:59:00 -0500,2017-01-26 15:42:06 -0500,2017-01-26 15:43:46 -0500,0.0094781
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 16:59:14 -0500,2017-01-26 16:46:22 -0500,2017-01-26 16:48:02 -0500,0.0147645
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 16:59:14 -0500,2017-01-26 16:48:02 -0500,2017-01-26 16:48:56 -0500,0.0125719
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 17:38:50 -0500,2017-01-26 17:19:59 -0500,2017-01-26 17:27:27 -0500,0.0460108
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 18:39:04 -0500,2017-01-26 17:32:58 -0500,2017-01-26 17:42:56 -0500,0.0610877
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 18:39:04 -0500,2017-01-26 17:42:56 -0500,2017-01-26 17:52:54 -0500,0.147254
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 18:39:04 -0500,2017-01-26 17:52:54 -0500,2017-01-26 17:54:17 -0500,0.0364931
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 18:39:04 -0500,2017-01-26 18:03:47 -0500,2017-01-26 18:12:12 -0500,0.0521317
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 18:39:04 -0500,2017-01-26 18:28:55 -0500,2017-01-26 18:35:08 -0500,0.00569221
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 21:37:46 -0500,2017-01-26 20:39:16 -0500,2017-01-26 20:48:36 -0500,0.0492595
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 21:37:46 -0500,2017-01-26 20:48:36 -0500,2017-01-26 20:51:04 -0500,0.0202486
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-26 22:45:39 -0500,2017-01-26 21:32:48 -0500,2017-01-26 21:40:03 -0500,0.00809617
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 00:05:46 -0500,2017-01-26 22:47:20 -0500,2017-01-26 22:57:05 -0500,0.00686977
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 00:05:46 -0500,2017-01-26 22:57:05 -0500,2017-01-26 22:59:21 -0500,0.00645384
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 08:55:39 -0500,2017-01-27 07:36:28 -0500,2017-01-27 07:42:51 -0500,0.00571588
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 08:55:39 -0500,2017-01-27 08:02:15 -0500,2017-01-27 08:12:09 -0500,0.00697811
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 08:55:39 -0500,2017-01-27 08:12:09 -0500,2017-01-27 08:14:15 -0500,0.050868
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 08:55:39 -0500,2017-01-27 08:23:07 -0500,2017-01-27 08:31:40 -0500,0.0252286
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 08:55:39 -0500,2017-01-27 08:31:40 -0500,2017-01-27 08:34:17 -0500,0.00742209
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 08:55:39 -0500,2017-01-27 08:36:43 -0500,2017-01-27 08:45:20 -0500,0.0691188
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 09:40:03 -0500,2017-01-27 08:58:43 -0500,2017-01-27 09:06:41 -0500,0.0290035
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 10:43:08 -0500,2017-01-27 10:31:55 -0500,2017-01-27 10:41:53 -0500,0.0242521
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 10:43:54 -0500,2017-01-27 10:41:53 -0500,2017-01-27 10:42:39 -0500,0.00288316
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 11:46:30 -0500,2017-01-27 10:42:39 -0500,2017-01-27 10:51:56 -0500,0.0112903
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 12:37:46 -0500,2017-01-27 12:08:37 -0500,2017-01-27 12:17:08 -0500,0.0198875
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 13:15:43 -0500,2017-01-27 12:48:01 -0500,2017-01-27 12:53:46 -0500,0.000913416
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 13:15:43 -0500,2017-01-27 12:53:46 -0500,2017-01-27 12:56:20 -0500,0.0228975
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 13:15:43 -0500,2017-01-27 12:56:20 -0500,2017-01-27 12:57:35 -0500,0.0103521
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 13:15:43 -0500,2017-01-27 12:57:35 -0500,2017-01-27 12:59:02 -0500,0.0255276
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 14:46:20 -0500,2017-01-27 13:55:01 -0500,2017-01-27 14:05:01 -0500,0.0790805
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 14:46:20 -0500,2017-01-27 14:05:01 -0500,2017-01-27 14:14:05 -0500,0.0739919
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 14:46:20 -0500,2017-01-27 14:33:50 -0500,2017-01-27 14:41:28 -0500,0.00409832
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 15:33:58 -0500,2017-01-27 14:44:46 -0500,2017-01-27 14:46:21 -0500,0.0138507
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 15:33:58 -0500,2017-01-27 15:17:58 -0500,2017-01-27 15:19:00 -0500,0.0445337
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 15:33:58 -0500,2017-01-27 15:19:00 -0500,2017-01-27 15:20:01 -0500,0.0450867
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 15:33:58 -0500,2017-01-27 15:20:01 -0500,2017-01-27 15:21:03 -0500,0.0515365
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 15:33:58 -0500,2017-01-27 15:21:03 -0500,2017-01-27 15:21:52 -0500,0.00408862
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 15:33:58 -0500,2017-01-27 15:30:06 -0500,2017-01-27 15:31:51 -0500,0.0252725
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 15:33:58 -0500,2017-01-27 15:31:51 -0500,2017-01-27 15:32:30 -0500,0.00409832
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 15:44:16 -0500,2017-01-27 15:32:30 -0500,2017-01-27 15:35:50 -0500,0.00706852
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 16:36:14 -0500,2017-01-27 15:45:36 -0500,2017-01-27 15:54:23 -0500,0.0430962
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 16:36:14 -0500,2017-01-27 15:54:23 -0500,2017-01-27 15:57:29 -0500,0.0110177
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 16:36:14 -0500,2017-01-27 16:01:51 -0500,2017-01-27 16:09:01 -0500,0.0206979
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 16:36:14 -0500,2017-01-27 16:17:49 -0500,2017-01-27 16:24:48 -0500,0.0240848
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 17:53:43 -0500,2017-01-27 17:54:55 -0500,0.01988
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 17:54:55 -0500,2017-01-27 17:56:05 -0500,0.0169067
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 17:56:05 -0500,2017-01-27 17:57:04 -0500,0.0369015
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 18:10:13 -0500,2017-01-27 18:11:15 -0500,0.0230404
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 18:11:15 -0500,2017-01-27 18:11:30 -0500,0.000298258
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 18:34:45 -0500,2017-01-27 18:34:50 -0500,0.00464893
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 18:54:13 -0500,2017-01-27 18:58:00 -0500,0.00475349
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:04:12 -0500,2017-01-27 19:09:17 -0500,0.0020936
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:12:34 -0500,2017-01-27 19:12:36 -0500,0.0029889
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:20:14 -0500,2017-01-27 19:21:08 -0500,0.0150997
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:29:19 -0500,2017-01-27 19:30:44 -0500,0.00548336
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:30:44 -0500,2017-01-27 19:31:45 -0500,0.044839
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:31:45 -0500,2017-01-27 19:32:47 -0500,0.0496786
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:32:47 -0500,2017-01-27 19:33:48 -0500,0.0394322
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:33:48 -0500,2017-01-27 19:34:50 -0500,0.0511326
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:34:50 -0500,2017-01-27 19:35:51 -0500,0.0504553
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:35:51 -0500,2017-01-27 19:36:53 -0500,0.0500639
HKQuantityTypeIdentifierDistanceWalkingRunning,mi,2017-01-27 19:43:21 -0500,2017-01-27 19:36:53 -0500,2017-01-27 19:38:28 -0500,0.0144345
